race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Dutch Grand Prix,BOT,Kick Sauber,52.0,76.43,26.001,27.503,22.926,MEDIUM,9.0,3.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,53.0,74.263,25.259,26.804,22.2,SOFT,5.0,3.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,HUL,Haas F1 Team,53.0,75.733,25.604,27.573,22.556,HARD,39.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,GAS,Alpine,53.0,74.987,25.315,27.176,22.496,HARD,21.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,ALO,Aston Martin,53.0,75.048,25.356,27.121,22.571,HARD,22.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,54.0,74.468,25.207,26.998,22.263,HARD,26.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,STR,Aston Martin,53.0,75.44,25.595,27.304,22.541,HARD,23.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,RIC,RB,53.0,75.633,25.768,27.328,22.537,HARD,24.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,ZHO,Kick Sauber,52.0,99.404,47.826,28.863,22.715,SOFT,1.0,3.0,1,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,ALB,Williams,53.0,76.491,25.793,27.907,22.791,HARD,41.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,VER,Red Bull Racing,54.0,75.018,25.584,26.951999999999998,22.482,HARD,27.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,OCO,Alpine,53.0,75.948,25.895,27.215,22.838,HARD,23.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,LEC,Ferrari,54.0,75.075,25.498,27.191,22.386,HARD,30.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,PIA,McLaren,54.0,75.002,25.387,27.23,22.385,HARD,21.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,SAR,Williams,53.0,76.279,25.921,27.701,22.657,HARD,31.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,TSU,RB,53.0,76.479,26.078,27.628,22.773,HARD,21.0,3.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,MAG,Haas F1 Team,53.0,76.3,25.971,27.737,22.592,MEDIUM,13.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,SAI,Ferrari,54.0,75.149,25.425,27.304,22.42,HARD,24.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,RUS,Mercedes,54.0,79.082,25.64,27.674,25.768,HARD,29.0,2.0,1,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,PER,Red Bull Racing,54.0,75.169,25.442,27.204,22.523,HARD,25.0,2.0,0,19.3,32.4,False,0,0,0,0
Dutch Grand Prix,BOT,Kick Sauber,53.0,76.357,25.922,27.599,22.836,MEDIUM,10.0,3.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,54.0,74.353,25.112,27.008,22.233,SOFT,6.0,3.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,HUL,Haas F1 Team,54.0,76.179,25.547,27.719,22.913,HARD,40.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,GAS,Alpine,54.0,74.855,25.286,27.119,22.45,HARD,22.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,ALO,Aston Martin,54.0,75.039,25.29,27.159,22.59,HARD,23.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,55.0,74.599,25.275,26.987,22.337,HARD,27.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,STR,Aston Martin,54.0,75.47,25.506,27.222,22.742,HARD,24.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,RIC,RB,54.0,75.374,25.583,27.171,22.62,HARD,25.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,ZHO,Kick Sauber,53.0,75.913,26.056,27.158,22.699,SOFT,2.0,3.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,VER,Red Bull Racing,55.0,74.758,25.285,27.061,22.412,HARD,28.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,ALB,Williams,54.0,79.155,25.52,27.669,25.966,HARD,42.0,2.0,1,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,OCO,Alpine,54.0,75.862,25.686,27.259,22.917,HARD,24.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,LEC,Ferrari,55.0,75.615,25.842,27.305,22.468,HARD,31.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,PIA,McLaren,55.0,75.305,25.256,27.43,22.619,HARD,22.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,SAR,Williams,54.0,76.617,25.851,27.906,22.86,HARD,32.0,2.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,TSU,RB,54.0,76.501,25.858,27.768,22.875,HARD,22.0,3.0,0,19.3,32.1,False,0,0,0,0
Dutch Grand Prix,SAI,Ferrari,55.0,75.343,25.515,27.472,22.356,HARD,25.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,MAG,Haas F1 Team,54.0,77.928,25.89,28.922,23.116,MEDIUM,14.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,PER,Red Bull Racing,55.0,75.45,25.467,27.329,22.654,HARD,26.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,BOT,Kick Sauber,54.0,76.066,25.985,27.208,22.873,MEDIUM,11.0,3.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,RUS,Mercedes,55.0,93.228,44.67,26.319,22.239,SOFT,4.0,3.0,1,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,HAM,Mercedes,55.0,74.444,25.314,26.858,22.272,SOFT,7.0,3.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,HUL,Haas F1 Team,55.0,76.449,25.949,27.725,22.775,HARD,41.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,GAS,Alpine,55.0,75.256,25.43,27.204,22.622,HARD,23.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,ALO,Aston Martin,55.0,75.242,25.403,27.142,22.697,HARD,24.0,2.0,0,19.3,31.9,False,0,0,0,0
Dutch Grand Prix,NOR,McLaren,56.0,74.816,25.273,27.082,22.461,HARD,28.0,2.0,0,19.3,31.9,False,0,0,0,0
