race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Monaco Grand Prix,RIC,RB,40.0,80.87,21.292,38.038,21.54,HARD,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,41.0,78.694,20.486,36.988,21.22,HARD,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,SAR,Williams,40.0,81.78,21.227,37.878,22.675,HARD,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,41.0,78.846,20.64,36.985,21.221,HARD,41.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,41.0,78.714,20.53,36.995,21.189,HARD,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,41.0,78.519,20.62,36.852,21.047,HARD,41.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,ZHO,Kick Sauber,40.0,84.969,21.459,39.432,24.078,HARD,39.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,BOT,Kick Sauber,40.0,83.591,25.699,36.982,20.91,HARD,26.0,3.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,RUS,Mercedes,41.0,78.308,20.912,36.558,20.838,MEDIUM,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,VER,Red Bull Racing,41.0,78.083,20.776,36.567,20.74,MEDIUM,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,HAM,Mercedes,41.0,78.946,21.003,36.721,21.222,MEDIUM,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,TSU,RB,41.0,80.772,20.821,38.018,21.933,HARD,41.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,ALB,Williams,41.0,79.329,20.972,37.375,20.982,HARD,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,GAS,Alpine,41.0,80.2,21.198,37.359,21.643,MEDIUM,40.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,STR,Aston Martin,41.0,80.2,21.21,37.513,21.477,MEDIUM,41.0,2.0,0,22.0,44.4,False,0,0,0,0
Monaco Grand Prix,LEC,Ferrari,42.0,79.277,20.683,37.359,21.235,HARD,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,ALO,Aston Martin,41.0,83.446,21.479,39.423,22.544,MEDIUM,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,PIA,McLaren,42.0,79.795,20.515,37.657,21.623,HARD,42.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,SAI,Ferrari,42.0,79.171,20.582,37.26,21.329,HARD,41.0,2.0,0,21.9,44.7,False,0,0,0,0
Monaco Grand Prix,NOR,McLaren,42.0,79.436,20.641,37.424,21.371,HARD,42.0,2.0,0,21.9,44.7,False,0,0,0,0
