race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
British Grand Prix,RUS,Mercedes,1.0,95.211,32.536,37.497,25.178,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,HAM,Mercedes,1.0,96.034,32.847,37.703,25.484,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,VER,Red Bull Racing,1.0,96.711,33.028,37.975,25.708,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,NOR,McLaren,1.0,97.347,33.36599999999999,38.34,25.641,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,PIA,McLaren,1.0,98.008,33.54599999999999,38.659,25.803,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,SAI,Ferrari,1.0,98.699,33.973,38.756,25.97,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,STR,Aston Martin,1.0,99.108,34.547000000000004,38.695,25.866,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,LEC,Ferrari,1.0,99.663,34.894999999999996,38.818,25.95,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,HUL,Haas F1 Team,1.0,100.166,35.242000000000004,38.864,26.06,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,ALO,Aston Martin,1.0,100.474,35.43900000000001,39.024,26.011,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,TSU,RB,1.0,101.109,35.56299999999999,39.386,26.16,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,ALB,Williams,1.0,101.588,35.92699999999999,39.644,26.017,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,SAR,Williams,1.0,101.772,35.712,39.579,26.481,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,ZHO,Kick Sauber,1.0,102.231,36.36,40.04,25.831,SOFT,1.0,1.0,0,16.3,33.0,False,0,0,0,0
British Grand Prix,RIC,RB,1.0,102.715,36.39500000000001,39.782,26.538,MEDIUM,1.0,1.0,0,16.3,33.0,False,0,0,0,0
