race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Las Vegas Grand Prix,VER,Red Bull Racing,1.0,102.062,31.924999999999997,32.691,37.446,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,RUS,Mercedes,1.0,103.075,33.051,32.994,37.03,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,NOR,McLaren,1.0,104.165,33.458000000000006,33.447,37.26,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,SAI,Williams,1.0,104.824,33.92099999999999,33.766,37.137,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,HAD,Racing Bulls,1.0,105.46,34.30299999999999,33.884,37.273,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,LAW,Racing Bulls,1.0,106.144,34.551,34.239,37.354,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,PIA,McLaren,1.0,106.777,34.785000000000004,34.521,37.471,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,BEA,Haas F1 Team,1.0,107.507,35.225000000000016,34.778,37.504,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,LEC,Ferrari,1.0,108.352,36.105,34.733,37.514,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,ALO,Aston Martin,1.0,108.711,35.458999999999996,35.016,38.236,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,HUL,Kick Sauber,1.0,109.002,36.52999999999999,34.879,37.593,HARD,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,OCO,Haas F1 Team,1.0,109.8,37.82999999999999,34.385,37.585,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,HAM,Ferrari,1.0,110.124,38.844999999999985,33.901,37.378,HARD,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,ANT,Mercedes,1.0,111.048,39.55400000000001,34.38,37.114,SOFT,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,ALB,Williams,1.0,111.969,39.20599999999998,35.359,37.404,HARD,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,COL,Alpine,1.0,112.717,40.486000000000004,34.638,37.593,HARD,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,GAS,Alpine,1.0,115.532,44.25799999999999,33.778,37.496,MEDIUM,1.0,1.0,0,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,TSU,Red Bull Racing,1.0,117.698,42.354,33.657,41.687,MEDIUM,1.0,1.0,1,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,BOR,Kick Sauber,1.0,130.427,47.139999999999986,38.734,44.553,HARD,1.0,1.0,1,16.8,18.2,False,0,0,0,0
Las Vegas Grand Prix,VER,Red Bull Racing,2.0,107.622,28.482,32.633,46.507,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,RUS,Mercedes,2.0,109.251,28.833,32.961,47.457,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,NOR,McLaren,2.0,110.056,29.185,32.908,47.963,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,SAI,Williams,2.0,110.424,29.126,33.294,48.004,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,HAD,Racing Bulls,2.0,111.673,29.155,33.256,49.262,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,PIA,McLaren,2.0,111.145,29.552,33.55,48.043,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,BEA,Haas F1 Team,2.0,113.551,29.477,34.097,49.977,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,LEC,Ferrari,2.0,114.436,29.814,33.329,51.293,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,ALO,Aston Martin,2.0,117.144,29.701,33.783,53.66,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,HUL,Kick Sauber,2.0,117.236,29.716,34.157,53.363,HARD,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,OCO,Haas F1 Team,2.0,118.053,29.668,34.915,53.47,MEDIUM,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,HAM,Ferrari,2.0,118.576,30.184,34.51,53.882,HARD,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,ALB,Williams,2.0,119.304,29.721,33.829,55.754,HARD,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,ANT,Mercedes,2.0,122.573,29.681,34.477,58.415,SOFT,2.0,1.0,1,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,COL,Alpine,2.0,122.61,29.658,34.64,58.312,HARD,2.0,1.0,0,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,LAW,Racing Bulls,2.0,137.377,29.279,42.374,65.724,MEDIUM,2.0,1.0,1,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,GAS,Alpine,2.0,128.486,30.572,32.982,64.932,MEDIUM,2.0,1.0,1,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,TSU,Red Bull Racing,2.0,137.697,46.022,42.282,49.393,HARD,1.0,2.0,1,16.8,18.7,False,0,0,0,0
Las Vegas Grand Prix,VER,Red Bull Racing,3.0,133.534,37.904,44.898,50.732,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,RUS,Mercedes,3.0,132.522,37.547,44.192,50.783,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,NOR,McLaren,3.0,132.717,39.015,44.243,49.459,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,SAI,Williams,3.0,132.574,40.57,43.152,48.852,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,HAD,Racing Bulls,3.0,131.943,40.095,42.324,49.524,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,PIA,McLaren,3.0,133.563,40.505,43.273,49.785,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,BEA,Haas F1 Team,3.0,132.623,39.331,44.871,48.421,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,LEC,Ferrari,3.0,131.513,40.089,43.527,47.897,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,ALO,Aston Martin,3.0,129.495,38.387,42.861,48.247,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,HUL,Kick Sauber,3.0,129.674,38.771,42.521,48.382,HARD,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,OCO,Haas F1 Team,3.0,129.195,38.663,41.775,48.757,MEDIUM,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,HAM,Ferrari,3.0,129.181,38.263,42.206,48.712,HARD,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,ALB,Williams,3.0,127.503,37.883,40.791,48.829,HARD,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,COL,Alpine,3.0,125.626,36.926,38.847,49.853,HARD,3.0,1.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,ANT,Mercedes,3.0,138.105,50.38,40.649,47.076,HARD,1.0,2.0,1,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,TSU,Red Bull Racing,3.0,126.382,40.202,42.824,43.356,HARD,2.0,2.0,0,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,GAS,Alpine,3.0,138.457,52.566,42.454,43.437,HARD,1.0,2.0,1,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,LAW,Racing Bulls,3.0,140.329,62.022,36.102,42.205,HARD,1.0,2.0,1,16.9,18.2,False,0,0,0,0
Las Vegas Grand Prix,VER,Red Bull Racing,4.0,101.671,31.896,32.621,37.154,MEDIUM,4.0,1.0,0,16.9,18.0,False,0,0,0,0
