race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Chinese Grand Prix,PIA,McLaren,1.0,98.344,27.55299999999999,28.932,41.859,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,NOR,McLaren,1.0,99.268,27.817999999999998,29.65,41.8,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,RUS,Mercedes,1.0,100.282,27.997999999999998,30.02,42.264,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,HAM,Ferrari,1.0,100.792,28.450000000000003,30.143,42.199,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,LEC,Ferrari,1.0,101.763,29.073000000000015,30.463,42.227,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,VER,Red Bull Racing,1.0,102.249,29.293999999999997,30.53,42.425,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,ANT,Mercedes,1.0,103.008,29.618000000000002,30.674,42.716,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,TSU,Racing Bulls,1.0,103.656,29.942000000000007,31.071,42.643,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,HAD,Racing Bulls,1.0,104.196,29.770999999999994,31.293,43.132,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,OCO,Haas F1 Team,1.0,104.831,30.126000000000005,31.062,43.643,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,ALB,Williams,1.0,105.273,30.273999999999994,31.861,43.138,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,ALO,Aston Martin,1.0,105.761,30.555999999999997,31.518,43.687,MEDIUM,6.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,GAS,Alpine,1.0,106.04,31.729,31.034,43.277,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,STR,Aston Martin,1.0,106.646,31.051999999999992,32.225,43.369,HARD,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,SAI,Williams,1.0,107.312,31.218999999999994,32.28,43.813,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,BEA,Haas F1 Team,1.0,107.687,31.808999999999997,31.818,44.06,HARD,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,DOO,Alpine,1.0,107.904,32.303999999999995,31.857,43.743,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,LAW,Red Bull Racing,1.0,108.928,34.265,31.237,43.426,HARD,1.0,1.0,1,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,HUL,Kick Sauber,1.0,109.895,32.638000000000005,34.037,43.22,MEDIUM,1.0,1.0,0,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,BOR,Kick Sauber,1.0,123.657,32.019,43.03,48.608,MEDIUM,1.0,1.0,1,27.3,35.6,False,0,0,0,0
Chinese Grand Prix,PIA,McLaren,2.0,97.551,26.193,29.261,42.097,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,NOR,McLaren,2.0,97.713,25.957,29.636,42.12,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,RUS,Mercedes,2.0,97.463,26.031,29.608,41.824,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,HAM,Ferrari,2.0,98.172,26.252,29.761,42.159,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,LEC,Ferrari,2.0,98.184,26.368,29.701999999999998,42.114,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,VER,Red Bull Racing,2.0,98.304,26.397,29.966,41.941,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,ANT,Mercedes,2.0,98.347,26.269,30.015,42.063,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,TSU,Racing Bulls,2.0,98.748,26.419,30.193,42.136,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,HAD,Racing Bulls,2.0,99.261,26.643,30.129,42.489,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
Chinese Grand Prix,OCO,Haas F1 Team,2.0,99.106,26.39,30.282,42.434,MEDIUM,2.0,1.0,0,27.4,35.6,False,0,0,0,0
