race,Driver,Team,LapNumber,lap_time,s1,s2,s3,Compound,TyreLife,Stint,pit_flag,AirTemp,TrackTemp,Rainfall,yellow_flag,sc_flag,vsc_flag,red_flag
Japanese Grand Prix,VER,Red Bull Racing,3.0,93.639,33.567,42.027,18.045,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,NOR,McLaren,3.0,93.789,33.515,42.096,18.178,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,PIA,McLaren,3.0,94.042,33.517,42.133,18.392,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,LEC,Ferrari,3.0,94.129,33.829,42.223,18.077,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,RUS,Mercedes,3.0,94.204,33.652,42.334,18.218,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,ANT,Mercedes,3.0,94.123,33.628,42.362,18.133,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,HAD,Racing Bulls,3.0,94.166,33.682,42.399,18.085,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,HAM,Ferrari,3.0,94.254,33.769,42.301,18.184,HARD,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,ALB,Williams,3.0,94.501,33.756,42.534,18.211,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,BEA,Haas F1 Team,3.0,94.435,33.728,42.585,18.122,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,ALO,Aston Martin,3.0,94.761,33.874,42.654,18.233,MEDIUM,4.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,GAS,Alpine,3.0,94.955,34.086,42.689,18.18,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,TSU,Red Bull Racing,3.0,95.057,33.962,42.818,18.277,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,LAW,Racing Bulls,3.0,95.233,34.149,42.821,18.263,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,SAI,Williams,3.0,95.33,34.238,42.788,18.304,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,HUL,Kick Sauber,3.0,95.419,34.263,42.967,18.189,MEDIUM,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,OCO,Haas F1 Team,3.0,95.531,34.122,43.074,18.335,HARD,4.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,DOO,Alpine,3.0,95.653,34.057,43.348,18.248,SOFT,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,STR,Aston Martin,3.0,95.475,33.752,43.167,18.556,SOFT,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,BOR,Kick Sauber,3.0,95.678,34.051,43.032,18.595,HARD,3.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,VER,Red Bull Racing,4.0,93.744,33.57,42.14,18.034,MEDIUM,4.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,NOR,McLaren,4.0,93.838,33.576,42.123,18.139,MEDIUM,4.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,PIA,McLaren,4.0,93.699,33.268,42.124,18.307,MEDIUM,4.0,1.0,0,14.2,20.9,False,0,0,0,0
Japanese Grand Prix,LEC,Ferrari,4.0,93.954,33.762,42.115,18.077,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,RUS,Mercedes,4.0,94.057,33.511,42.48,18.066,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,ANT,Mercedes,4.0,94.26,33.531,42.556,18.173,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,HAD,Racing Bulls,4.0,94.277,33.555,42.558,18.164,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,HAM,Ferrari,4.0,94.147,33.601,42.508,18.038,HARD,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,ALB,Williams,4.0,94.317,33.46,42.581,18.276,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,BEA,Haas F1 Team,4.0,94.466,33.651,42.618,18.197,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,ALO,Aston Martin,4.0,94.61,33.887,42.578,18.145,MEDIUM,5.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,GAS,Alpine,4.0,94.708,33.883,42.704,18.121,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,TSU,Red Bull Racing,4.0,94.771,33.823,42.744,18.204,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,LAW,Racing Bulls,4.0,95.098,33.996,42.958,18.144,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,SAI,Williams,4.0,94.765,34.015,42.667,18.083,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,HUL,Kick Sauber,4.0,95.266,33.997,43.046,18.223,MEDIUM,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,OCO,Haas F1 Team,4.0,95.17,33.81,43.086,18.274,HARD,5.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,DOO,Alpine,4.0,95.344,33.726,43.243,18.375,SOFT,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,STR,Aston Martin,4.0,95.161,33.766,43.037,18.358,SOFT,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,BOR,Kick Sauber,4.0,94.968,33.997,42.724,18.247,HARD,4.0,1.0,0,14.3,20.7,False,0,0,0,0
Japanese Grand Prix,VER,Red Bull Racing,5.0,93.776,33.486,42.157,18.133,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,NOR,McLaren,5.0,93.947,33.62,42.142,18.185,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,PIA,McLaren,5.0,93.967,33.372,42.313,18.282,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,LEC,Ferrari,5.0,93.878,33.469,42.3,18.109,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,RUS,Mercedes,5.0,93.795,33.241,42.398,18.156,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,ANT,Mercedes,5.0,93.79,33.2,42.41,18.18,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,HAD,Racing Bulls,5.0,94.296,33.365,42.703,18.228,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,HAM,Ferrari,5.0,93.82,33.369,42.354,18.097,HARD,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,ALB,Williams,5.0,94.138,33.453,42.417,18.268,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,BEA,Haas F1 Team,5.0,94.126,33.36,42.626,18.14,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,ALO,Aston Martin,5.0,94.599,33.702,42.669,18.228,MEDIUM,6.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,GAS,Alpine,5.0,94.554,33.593,42.82,18.141,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,TSU,Red Bull Racing,5.0,94.569,33.596,42.763,18.21,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,LAW,Racing Bulls,5.0,95.169,34.031,42.808,18.33,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,SAI,Williams,5.0,95.473,34.346,42.831,18.296,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,HUL,Kick Sauber,5.0,95.266,33.886,43.183,18.197,MEDIUM,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,OCO,Haas F1 Team,5.0,95.361,33.784,43.226,18.351,HARD,6.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,DOO,Alpine,5.0,95.485,33.784,43.261,18.44,SOFT,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,STR,Aston Martin,5.0,95.418,33.799,43.17,18.449,SOFT,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,BOR,Kick Sauber,5.0,95.043,33.725,43.112,18.206,HARD,5.0,1.0,0,14.2,20.6,False,0,0,0,0
Japanese Grand Prix,VER,Red Bull Racing,6.0,93.646,33.319,42.252,18.075,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,NOR,McLaren,6.0,93.936,33.573,42.304,18.059,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,PIA,McLaren,6.0,93.831,33.423,42.2,18.208,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,LEC,Ferrari,6.0,93.879,33.43,42.456,17.993,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,RUS,Mercedes,6.0,93.922,33.263,42.485,18.174,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ANT,Mercedes,6.0,94.057,33.288,42.57,18.199,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HAM,Ferrari,6.0,93.941,33.333,42.462,18.146,HARD,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HAD,Racing Bulls,6.0,95.455,34.478,42.813,18.164,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ALB,Williams,6.0,94.448,33.548,42.62,18.28,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,BEA,Haas F1 Team,6.0,94.535,33.536,42.883,18.116,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,ALO,Aston Martin,6.0,94.719,33.769,42.699,18.251,MEDIUM,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,GAS,Alpine,6.0,94.85,33.68,42.952,18.218,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,TSU,Red Bull Racing,6.0,94.76,33.658,42.866,18.236,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,LAW,Racing Bulls,6.0,95.056,33.988,42.855,18.213,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,SAI,Williams,6.0,94.782,33.856,42.789,18.137,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,HUL,Kick Sauber,6.0,95.091,33.783,43.042,18.266,MEDIUM,6.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,OCO,Haas F1 Team,6.0,95.157,33.501,43.255,18.401,HARD,7.0,1.0,0,14.3,20.6,False,0,0,0,0
Japanese Grand Prix,DOO,Alpine,6.0,95.348,33.584,43.291,18.473,SOFT,6.0,1.0,0,14.3,20.6,False,0,0,0,0
